Each Task Period:[32, 7]
Task2- MissCount, TotalTxCount: 134 14285
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 117 14285
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 119 14285
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 119 14285
Task1- MissCount, TotalTxCount: 7 3124
Task2- MissCount, TotalTxCount: 116 14285
Task1- MissCount, TotalTxCount: 18 3124
Task2- MissCount, TotalTxCount: 104 14285
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 119 14285
Task1- MissCount, TotalTxCount: 14 3124
Task2- MissCount, TotalTxCount: 118 14285
Task1- MissCount, TotalTxCount: 15 3124
Task2- MissCount, TotalTxCount: 91 14285
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 122 14285
Task1- MissCount, TotalTxCount: 14 3124
Task2- MissCount, TotalTxCount: 123 14285
Task1- MissCount, TotalTxCount: 6 3124
Task2- MissCount, TotalTxCount: 98 14285
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 111 14285
Task1- MissCount, TotalTxCount: 14 3124
Task2- MissCount, TotalTxCount: 115 14285
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 107 14285
Task1- MissCount, TotalTxCount: 15 3124
Task2- MissCount, TotalTxCount: 97 14285
Task1- MissCount, TotalTxCount: 18 3124
Task2- MissCount, TotalTxCount: 115 14285
Task1- MissCount, TotalTxCount: 14 3124
Task2- MissCount, TotalTxCount: 107 14285
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 103 14285
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 112 14285
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 123 14285
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 101 14285
Task1- MissCount, TotalTxCount: 22 3124
Task2- MissCount, TotalTxCount: 130 14285
Task1- MissCount, TotalTxCount: 19 3124
Task2- MissCount, TotalTxCount: 96 14285
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 116 14285
Task1- MissCount, TotalTxCount: 11 3124
Task2- MissCount, TotalTxCount: 122 14285
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 120 14285
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 112 14285
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 123 14285
Task1- MissCount, TotalTxCount: 11 3124
Task2- MissCount, TotalTxCount: 115 14285
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 117 14285
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 98 14285
Task1- MissCount, TotalTxCount: 15 3124
Task2- MissCount, TotalTxCount: 100 14285
Task1- MissCount, TotalTxCount: 16 3124
Task2- MissCount, TotalTxCount: 115 14285
Task1- MissCount, TotalTxCount: 15 3124
Task2- MissCount, TotalTxCount: 116 14285
Task1- MissCount, TotalTxCount: 6 3124
Task2- MissCount, TotalTxCount: 114 14285
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 98 14285
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 110 14285
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 106 14285
Task1- MissCount, TotalTxCount: 6 3124
Task2- MissCount, TotalTxCount: 111 14285
Task1- MissCount, TotalTxCount: 11 3124
Task2- MissCount, TotalTxCount: 108 14285
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 110 14285
Task1- MissCount, TotalTxCount: 19 3124
Task2- MissCount, TotalTxCount: 125 14285
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 108 14285
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 119 14285
Task1- MissCount, TotalTxCount: 11 3124
Task2- MissCount, TotalTxCount: 128 14285
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 102 14285
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 112 14285
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 112 14285
Task1- MissCount, TotalTxCount: 16 3124
Task2- MissCount, TotalTxCount: 114 14285
Task1- MissCount, TotalTxCount: 15 3124
Task2- MissCount, TotalTxCount: 104 14285
Task1- MissCount, TotalTxCount: 15 3124
Task2- MissCount, TotalTxCount: 112 14285
Task1- MissCount, TotalTxCount: 14 3124
Task2- MissCount, TotalTxCount: 109 14285
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 111 14285
Task1- MissCount, TotalTxCount: 11 3124
Task2- MissCount, TotalTxCount: 88 14285
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 119 14285
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 107 14285
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 104 14285
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 103 14285
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 120 14285
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 116 14285
Task1- MissCount, TotalTxCount: 14 3124
Task2- MissCount, TotalTxCount: 120 14285
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 105 14285
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 116 14285
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 123 14285
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 108 14285
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 123 14285
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 118 14285
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 115 14285
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 107 14285
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 127 14285
Task1- MissCount, TotalTxCount: 11 3124
Task2- MissCount, TotalTxCount: 108 14285
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 93 14285
Task1- MissCount, TotalTxCount: 20 3124
Task2- MissCount, TotalTxCount: 110 14285
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 91 14285
