Each Task Period:[34, 5]

Task1- MissCount, TotalTxCount: 13 2940
Task2- MissCount, TotalTxCount: 1011 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1056 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1017 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1028 19999
Task1- MissCount, TotalTxCount: 15 2940
Task2- MissCount, TotalTxCount: 1045 19999
Task1- MissCount, TotalTxCount: 13 2940
Task2- MissCount, TotalTxCount: 1024 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1011 19999
Task1- MissCount, TotalTxCount: 6 2940
Task2- MissCount, TotalTxCount: 974 19999
Task1- MissCount, TotalTxCount: 17 2940
Task2- MissCount, TotalTxCount: 994 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1044 19999
Task1- MissCount, TotalTxCount: 12 2940
Task2- MissCount, TotalTxCount: 1023 19999
Task1- MissCount, TotalTxCount: 12 2940
Task2- MissCount, TotalTxCount: 1014 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1031 19999
Task1- MissCount, TotalTxCount: 4 2940
Task2- MissCount, TotalTxCount: 1019 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1044 19999
Task1- MissCount, TotalTxCount: 4 2940
Task2- MissCount, TotalTxCount: 981 20000
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1043 19999
Task1- MissCount, TotalTxCount: 5 2940
Task2- MissCount, TotalTxCount: 1052 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1046 20000
Task1- MissCount, TotalTxCount: 14 2940
Task2- MissCount, TotalTxCount: 1017 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1041 19999
Task1- MissCount, TotalTxCount: 14 2940
Task2- MissCount, TotalTxCount: 1044 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1030 19999
Task1- MissCount, TotalTxCount: 11 2940
Task2- MissCount, TotalTxCount: 1031 19999
Task1- MissCount, TotalTxCount: 3 2940
Task2- MissCount, TotalTxCount: 1028 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1036 19999
Task1- MissCount, TotalTxCount: 15 2940
Task2- MissCount, TotalTxCount: 1022 20000
Task1- MissCount, TotalTxCount: 6 2940
Task2- MissCount, TotalTxCount: 1040 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1011 19999
Task1- MissCount, TotalTxCount: 12 2940
Task2- MissCount, TotalTxCount: 997 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1030 19999
Task1- MissCount, TotalTxCount: 13 2940
Task2- MissCount, TotalTxCount: 1029 20000
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1003 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1029 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1033 20000
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1052 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1028 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1044 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1004 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1011 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1027 19999
Task1- MissCount, TotalTxCount: 12 2940
Task2- MissCount, TotalTxCount: 1018 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1016 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1015 19999
Task1- MissCount, TotalTxCount: 6 2940
Task2- MissCount, TotalTxCount: 1041 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1035 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1002 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1020 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1007 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1051 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1003 19999
Task1- MissCount, TotalTxCount: 13 2940
Task2- MissCount, TotalTxCount: 1015 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 996 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1019 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1018 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1034 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 996 19999
Task1- MissCount, TotalTxCount: 13 2940
Task2- MissCount, TotalTxCount: 1007 20000
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1023 19999
Task1- MissCount, TotalTxCount: 6 2940
Task2- MissCount, TotalTxCount: 1010 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1020 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 995 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1013 20000
Task1- MissCount, TotalTxCount: 14 2940
Task2- MissCount, TotalTxCount: 1053 19999
Task1- MissCount, TotalTxCount: 13 2940
Task2- MissCount, TotalTxCount: 1008 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1005 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1010 19999
Task1- MissCount, TotalTxCount: 5 2940
Task2- MissCount, TotalTxCount: 1009 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1015 19999
Task1- MissCount, TotalTxCount: 6 2940
Task2- MissCount, TotalTxCount: 1026 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1062 19999
Task1- MissCount, TotalTxCount: 5 2940
Task2- MissCount, TotalTxCount: 1006 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 996 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1029 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1012 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1003 19999
Task1- MissCount, TotalTxCount: 11 2940
Task2- MissCount, TotalTxCount: 1060 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1023 19999
Task1- MissCount, TotalTxCount: 8 2940
Task2- MissCount, TotalTxCount: 1008 20000
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1025 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1006 19999
Task1- MissCount, TotalTxCount: 2 2940
Task2- MissCount, TotalTxCount: 1035 20000
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1047 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1013 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1034 19999
Task1- MissCount, TotalTxCount: 13 2940
Task2- MissCount, TotalTxCount: 1010 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1008 19999
Task1- MissCount, TotalTxCount: 12 2940
Task2- MissCount, TotalTxCount: 980 19999
